Rank,Name,Park,Location,Supplier,Year,Awarded,Type,Design,Status,Opened,City,Region,Country,Make,Length (ft),Height (ft),Speed (mph),Inversions,Elements,Drop (ft),Duration,G-Force,Vertical Angle (°),Uphill Length (ft),Downhill Length (ft),Δ Elevation (ft),Airtime Points,Crossings,Bank Angle (°),Drop,Designer
32,GateKeeper,Cedar Point,"Sandusky, Ohio",2013,B&M,2014,Steel,Wing,Operating,5/11/2013,Sandusky,Ohio,United States,Bolliger & Mabillard,"4,164.00",170.0,67.0,6.0,"['Chain Lift Hill', 'Dive Drop', 'Immelmann', 'Corkscrew', 'Zero-G Roll', 'Inclined Dive Loop', 'In-Line Twist', 'Block Brake']",164.0,2:40,,,,,,,,,,
33,Griffon,Busch Gardens Williamsburg,"Williamsburg, Va.",2007,B&M,2014,Steel,Sit Down,Operating,5/18/2007,Williamsburg,Virginia,United States,Bolliger & Mabillard,"3,108.00",205.0,71.0,2.0,"['Chain Lift Hill', 'Immelmann', 'Hill', 'Immelmann', 'Splash Effect']",,3:00,4.0,90.0,,,,,,,,
34,Tatsu,Six Flags Magic Mountain,"Valencia, Calif.",2006,B&M,2014,Steel,Flying,Operating,5/13/2006,Valencia,California,United States,Bolliger & Mabillard,"3,602.00",170.0,62.0,4.0,"['Chain Lift Hill', 'Corkscrew', 'Zero-G Roll', 'Horseshoe', 'Pretzel Loop', 'In-Line Twist']",111.0,,,,,,,,,,,
35,Lisebergbanan,Liseberg,"Gothenburg, Sweden",1987,Schwarzkopf,2014,Steel,Sit Down,Operating,4/18/1987,Gothenburg,Västra Götaland,Sweden,Zierer,"4,397.00",147.7,49.7,0.0,,,,3.0,36.0,,,,,,,,
39,Full Throttle,Six Flags Magic Mountain,"Valencia, Calif.",2013,Premier,2014,Steel,Sit Down,Operating,6/22/2013,Valencia,California,United States,Premier Rides,"2,200.00",164.0,70.0,2.0,"['LSM Launch', 'Loop', 'Dive Drop', 'LSM Launch (multi-pass)']",,1:30,,,,,,,,,,
40,Shock Wave,Six Flags Over Texas,"Arlington, Texas",1978,Schwarzkopf,2014,Steel,Sit Down,Operating,4/22/1978,Arlington,Texas,United States,Schwarzkopf,"3,600.00",116.0,60.0,2.0,"['Chain Lift Hill', 'Loop', 'Loop']",,2:00,,,,,,,,,,
41,Manta,SeaWorld Orlando,"Orlando, Fla.",2009,B&M,2014,Steel,Flying,Operating,5/22/2009,Orlando,Florida,United States,Bolliger & Mabillard,"3,359.00",140.0,56.0,4.0,"['Chain Lift Hill', 'Pretzel Loop', 'In-Line Twist', 'Corkscrew', 'In-Line Twist']",113.0,2:35,,,,,,,,,,
43,Goliath,Six Flags Magic Mountain,"Valencia, Calif.",2000,Giovanola,2014,Steel,Sit Down,Operating,2/11/2000,Valencia,California,United States,Giovanola,"4,500.00",235.0,85.0,0.0,"['Chain Lift Hill', 'Tunnel']",255.0,3:00,,61.0,,,,,,,,
44,Whizzer,Six Flags Great America,"Gurnee, Ill.",1976,Schwarzkopf,2014,Steel,Sit Down,Operating,1976,Gurnee,Illinois,United States,Schwarzkopf,"3,100.00",70.0,42.0,0.0,['Electric Spiral Lift'],64.0,2:00,,,,,,,,,,
45,Kingda Ka,Six Flags Great Adventure,"Jackson, N.J.",2005,Intamin,2014,Steel,Sit Down,Operating,5/21/2005,Jackson,New Jersey,United States,Intamin Amusement Rides,"3,118.00",456.0,128.0,0.0,"['Hydraulic Launch', 'Vertical Spiral', 'Top Hat - Outside', 'Vertical Spiral', 'Hill']",418.0,0:28,,90.0,,,,,,,,
46,Piraten,Djurs Sommerland,"Jylland, Denmark",2008,Intamin,2014,Steel,Sit Down,Operating,5/1/2008,Nimtofte,Midtjylland,Denmark,Intamin Amusement Rides,"2,477.00",101.7,52.8,0.0,['Cable Lift Hill'],98.4,,,,,,,,,,,
47,Raptor,Cedar Point,"Sandusky, Ohio",1994,B&M,2014,Steel,Inverted,Operating,5/7/1994,Sandusky,Ohio,United States,Bolliger & Mabillard,"3,790.00",137.0,57.0,6.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Cobra Roll', 'Block Brake', 'Corkscrew', 'Corkscrew']",119.0,2:16,,45.0,,,,,,,,
1,Millennium Force,Cedar Point,"Sandusky, Ohio",2000,Intamin,2013,Steel,Sit Down,Operating,5/13/2000,Sandusky,Ohio,United States,Intamin Amusement Rides,"6,595.00",310.0,93.0,0.0,"['Cable Lift Hill', 'Over-Banked Curve', 'Tunnel', 'Hill', 'Over-Banked Curve', 'Over-Banked Curve', 'Hill', 'Tunnel', 'Over-Banked Curve']",300.0,2:20,,80.0,,,,,,,,
3,Expedition GeForce,Holiday Park,"Hassloch, Germany",2001,Intamin,2013,Steel,Sit Down,Operating,6/18/2001,Hassloch,Rhineland-Palatinate,Germany,Intamin Amusement Rides,"4,002.60",173.9,74.6,0.0,"['Cable Lift Hill', 'Over-Banked Curve']",,1:15,4.5,82.0,,,,,,,,
4,Nitro,Six Flags Great Adventure,"Jackson, N.J.",2001,B & M,2013,Steel,Sit Down,Operating,4/7/2001,Jackson,New Jersey,United States,Bolliger & Mabillard,"5,394.00",230.0,80.0,0.0,"['Chain Lift Hill', 'Block Brake']",215.0,2:20,,,,,,,,,,
6,New Texas Giant,Six Flags Over Texas,"Arlington, Texas",2011,Rocky Mountain,2013,Steel,Sit Down,Operating,4/22/2011,Arlington,Texas,United States,Rocky Mountain Construction,"4,200.00",153.0,65.0,0.0,"['Chain Lift Hill', 'Over-Banked Curve']",147.0,,,79.0,,,,,,,,
7,Goliath,Six Flags Over Georgia,"Austell, Ga.",2006,B & M,2013,Steel,Sit Down,Operating,4/1/2006,Austell,Georgia,United States,Bolliger & Mabillard,"4,480.00",200.0,70.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Helix', 'Hill', 'Horseshoe', 'Hill', 'Hill', 'Hill']",175.0,,,,,,,,,,,
8,Intimidator,Carowinds,"Charlotte, N.C.",2010,B & M,2013,Steel,Sit Down,Operating,3/27/2010,Charlotte,North Carolina,United States,Bolliger & Mabillard,"5,316.00",232.0,75.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill']",211.0,3:33,,74.0,,,,,,,,
9,Magnum XL-200,Cedar Point,"Sandusky, Ohio",1989,Arrow,2013,Steel,Sit Down,Operating,5/6/1989,Sandusky,Ohio,United States,Arrow Dynamics,"5,106.00",205.0,72.0,0.0,"['Chain Lift Hill', 'Tunnel', 'Tunnel', 'Tunnel']",194.7,2:00,,60.0,,,,,,,,
11,Iron Rattler,Six Flags Fiesta Texas,"San Antonio, Texas",2013,Rocky Mountain,2013,Steel,Sit Down,Operating,5/25/2013,San Antonio,Texas,United States,Rocky Mountain Construction,"3,266.00",179.0,70.0,1.0,"['Chain Lift Hill', 'Over-Banked Curve', 'Over-Banked Curve', 'Zero-G Roll', 'Over-Banked Curve', 'Over-Banked Curve', 'Tunnel']",171.0,,,81.0,,,,,,,,
14,Diamondback,Kings Island,"Mason, Ohio",2009,B & M,2013,Steel,Sit Down,Operating,4/18/2009,Mason,Ohio,United States,Bolliger & Mabillard,"5,282.00",230.0,80.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Splash Effect']",215.0,3:00,,74.0,,,,,,,,
16,X2,Six Flags Magic Mountain,"Valencia, Calif.",2002,Arrow,2013,Steel,Wing,Operating,1/12/2002,Valencia,California,United States,Arrow Dynamics,"3,610.00",175.0,76.0,2.0,"['Chain Lift Hill', 'Inside Raven Turn', 'Fly To Lie', 'Outside Raven Turn', 'Fly To Lie']",215.0,,4.0,88.5,,,,,,,,
22,Maverick,Cedar Point,"Sandusky, Ohio",2007,Intamin,2013,Steel,Sit Down,Operating,5/26/2007,Sandusky,Ohio,United States,Intamin Amusement Rides,"4,450.00",105.0,70.0,2.0,"['LSM Lift Hill', 'Twisted Horseshoe Roll', 'Tunnel', 'LSM Launch (rolling)', 'Over-Banked Curve', 'Over-Banked Curve']",100.0,2:30,,95.0,,,,,,,,
23,Goliath,La Ronde,"Montreal, Quebec, Canada",2006,B & M,2013,Steel,Sit Down,Operating,5/13/2006,Montréal,Québec,Canada,Bolliger & Mabillard,"4,038.80",174.8,68.3,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill']",170.6,,,70.0,,,,,,,,
24,Wild Eagle,Dollywood,"Pigeon Forge, Tenn.",2012,B & M,2013,Steel,Wing,Operating,3/24/2012,Pigeon Forge,Tennessee,United States,Bolliger & Mabillard,"3,127.00",,61.0,4.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Immelmann', 'Corkscrew']",135.0,2:22,,,,,,,,,,
25,Alpengeist,Busch Gardens Williamsburg,"Williamsburg, Va.",1997,B & M,2013,Steel,Inverted,Operating,3/22/1997,Williamsburg,Virginia,United States,Bolliger & Mabillard,"3,828.00",195.0,67.0,6.0,"['Chain Lift Hill', 'Immelmann', 'Loop', 'Tunnel', 'Cobra Roll', 'Block Brake', 'Zero-G Roll', 'Corkscrew']",170.0,3:10,3.7,,,,,,,,,
26,Skyrush,Hersheypark,"Hershey, Pa.",2012,Intamin,2013,Steel,Sit Down,Operating,5/26/2012,Hershey,Pennsylvania,United States,Intamin Amusement Rides,"3,600.00",200.0,75.0,0.0,['Cable Lift Hill'],,,,85.0,,,,,,,,
28,GateKeeper,Cedar Point,"Sandusky, Ohio",2013,B & M,2013,Steel,Wing,Operating,5/11/2013,Sandusky,Ohio,United States,Bolliger & Mabillard,"4,164.00",170.0,67.0,6.0,"['Chain Lift Hill', 'Dive Drop', 'Immelmann', 'Corkscrew', 'Zero-G Roll', 'Inclined Dive Loop', 'In-Line Twist', 'Block Brake']",164.0,2:40,,,,,,,,,,
29,Shock Wave,Six Flags Over Texas,"Arlington, Texas",1978,Schwarzkopf,2013,Steel,Sit Down,Operating,4/22/1978,Arlington,Texas,United States,Schwarzkopf,"3,600.00",116.0,60.0,2.0,"['Chain Lift Hill', 'Loop', 'Loop']",,2:00,,,,,,,,,,
30,Raptor,Cedar Point,"Sandusky, Ohio",1994,B & M,2013,Steel,Inverted,Operating,5/7/1994,Sandusky,Ohio,United States,Bolliger & Mabillard,"3,790.00",137.0,57.0,6.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Cobra Roll', 'Block Brake', 'Corkscrew', 'Corkscrew']",119.0,2:16,,45.0,,,,,,,,
31,Raging Bull,Six Flags Great America,"Gurnee, Ill.",1999,B & M,2013,Steel,Sit Down,Operating,5/1/1999,Gurnee,Illinois,United States,Bolliger & Mabillard,"5,057.00",202.0,73.0,0.0,"['Chain Lift Hill', 'Block Brake']",208.0,2:30,,65.0,,,,,,,,
33,Griffon,Busch Gardens Williamsburg,"Williamsburg, Va.",2007,B & M,2013,Steel,Sit Down,Operating,5/18/2007,Williamsburg,Virginia,United States,Bolliger & Mabillard,"3,108.00",205.0,71.0,2.0,"['Chain Lift Hill', 'Immelmann', 'Hill', 'Immelmann', 'Splash Effect']",,3:00,4.0,90.0,,,,,,,,
34,Black Mamba,Phantasialand,"Brühl, Germany",2006,B & M,2013,Steel,Inverted,Operating,5/24/2006,Brühl,North Rhine-Westphalia,Germany,Bolliger & Mabillard,"2,519.70",85.3,49.7,4.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Jr. Immelmann', 'Corkscrew', 'Corkscrew']",88.6,,4.0,,,,,,,,,
35 (tie),Afterburn,Carowinds,"Charlotte, N.C.",1999,B & M,2013,Steel,Inverted,Operating,3/20/1999,Charlotte,North Carolina,United States,Bolliger & Mabillard,"2,956.00",113.0,62.0,6.0,"['Chain Lift Hill', 'Loop', 'Immelmann', 'Zero-G Roll', 'Batwing', 'Corkscrew']",,2:47,,,,,,,,,,
35 (tie),Kingda Ka,Six Flags Great Adventure,"Jackson, N.J.",2005,Intamin,2013,Steel,Sit Down,Operating,5/21/2005,Jackson,New Jersey,United States,Intamin Amusement Rides,"3,118.00",456.0,128.0,0.0,"['Hydraulic Launch', 'Vertical Spiral', 'Top Hat - Outside', 'Vertical Spiral', 'Hill']",418.0,0:28,,90.0,,,,,,,,
40,Whizzer,Six Flags Great America,"Gurnee, Ill.",1976,Schwarzkopf,2013,Steel,Sit Down,Operating,1976,Gurnee,Illinois,United States,Schwarzkopf,"3,100.00",70.0,42.0,0.0,['Electric Spiral Lift'],64.0,2:00,,,,,,,,,,
41,Goliath,Six Flags Magic Mountain,"Valencia, Calif.",2000,Giovanola,2013,Steel,Sit Down,Operating,2/11/2000,Valencia,California,United States,Giovanola,"4,500.00",235.0,85.0,0.0,"['Chain Lift Hill', 'Tunnel']",255.0,3:00,,61.0,,,,,,,,
42 (tie),Titan,Six Flags Over Texas,"Arlington, Texas",2001,Giovanola,2013,Steel,Sit Down,Operating,4/27/2001,Arlington,Texas,United States,Giovanola,"5,312.00",245.0,85.0,0.0,"['Chain Lift Hill', 'Tunnel']",255.0,3:30,,,,,,,,,,
47,Dominator,Kings Dominion,"Doswell, Va.",2008,B & M,2013,Steel,Sit Down,Operating,5/24/2008,Doswell,Virginia,United States,Bolliger & Mabillard,"4,210.00",157.0,65.0,5.0,"['Chain Lift Hill', 'Loop', 'Cobra Roll', 'Block Brake', 'Interlocking Corkscrews']",148.0,,3.8,57.0,,,,,,,,
48 (tie),Kraken,SeaWorld Orlando,"Orlando, Fla.",2000,B & M,2013,Steel,Sit Down,Operating,6/1/2000,Orlando,Florida,United States,Bolliger & Mabillard,"4,177.00",149.0,65.0,7.0,"['Chain Lift Hill', 'Loop', 'Dive Loop', 'Zero-G Roll', 'Cobra Roll', 'Block Brake', 'Loop', 'Corkscrew']",144.0,2:02,,,,,,,,,,
50,Tatsu,Six Flags Magic Mountain,"Valencia, Calif.",2006,B & M,2013,Steel,Flying,Operating,5/13/2006,Valencia,California,United States,Bolliger & Mabillard,"3,602.00",170.0,62.0,4.0,"['Chain Lift Hill', 'Corkscrew', 'Zero-G Roll', 'Horseshoe', 'Pretzel Loop', 'In-Line Twist']",111.0,,,,,,,,,,,
1,Millennium Force,Cedar Point,"Sandusky, Ohio",2000,Intamin,2012,Steel,Sit Down,Operating,5/13/2000,Sandusky,Ohio,United States,Intamin Amusement Rides,"6,595.00",310.0,93.0,0.0,"['Cable Lift Hill', 'Over-Banked Curve', 'Tunnel', 'Hill', 'Over-Banked Curve', 'Over-Banked Curve', 'Hill', 'Tunnel', 'Over-Banked Curve']",300.0,2:20,,80.0,,,,,,,,
3,Nitro,Six Flags Great Adventure,"Jackson, N.J.",2001,B & M,2012,Steel,Sit Down,Operating,4/7/2001,Jackson,New Jersey,United States,Bolliger & Mabillard,"5,394.00",230.0,80.0,0.0,"['Chain Lift Hill', 'Block Brake']",215.0,2:20,,,,,,,,,,
5,New Texas Giant,Six Flags Over Texas,"Arlington, Texas",2011,Rocky Mountain,2012,Steel,Sit Down,Operating,4/22/2011,Arlington,Texas,United States,Rocky Mountain Construction,"4,200.00",153.0,65.0,0.0,"['Chain Lift Hill', 'Over-Banked Curve']",147.0,,,79.0,,,,,,,,
6,Expedition GeForce,Holiday Park,"Hassloch, Germany",2001,Intamin,2012,Steel,Sit Down,Operating,6/18/2001,Hassloch,Rhineland-Palatinate,Germany,Intamin Amusement Rides,"4,002.60",173.9,74.6,0.0,"['Cable Lift Hill', 'Over-Banked Curve']",,1:15,4.5,82.0,,,,,,,,
7,Intimidator,Carowinds,"Charlotte, N.C.",2010,B & M,2012,Steel,Sit Down,Operating,3/27/2010,Charlotte,North Carolina,United States,Bolliger & Mabillard,"5,316.00",232.0,75.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill']",211.0,3:33,,74.0,,,,,,,,
8,Magnum XL-200,Cedar Point,"Sandusky, Ohio",1989,Arrow,2012,Steel,Sit Down,Operating,5/6/1989,Sandusky,Ohio,United States,Arrow Dynamics,"5,106.00",205.0,72.0,0.0,"['Chain Lift Hill', 'Tunnel', 'Tunnel', 'Tunnel']",194.7,2:00,,60.0,,,,,,,,
9,Goliath,Six Flags Over Georgia,"Austell, Ga.",2006,B & M,2012,Steel,Sit Down,Operating,4/1/2006,Austell,Georgia,United States,Bolliger & Mabillard,"4,480.00",200.0,70.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Helix', 'Hill', 'Horseshoe', 'Hill', 'Hill', 'Hill']",175.0,,,,,,,,,,,
10,Diamondback,Kings Island,"Mason, Ohio",2009,B & M,2012,Steel,Sit Down,Operating,4/18/2009,Mason,Ohio,United States,Bolliger & Mabillard,"5,282.00",230.0,80.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Splash Effect']",215.0,3:00,,74.0,,,,,,,,
12,Intimidator 305,Kings Dominion,"Doswell, Va.",2010,IntaRide,2012,Steel,Sit Down,Operating,4/2/2010,Doswell,Virginia,United States,Intamin Amusement Rides,"5,100.00",305.0,90.0,0.0,['Cable Lift Hill'],300.0,3:00,,85.0,,,,,,,,
15,Wild Eagle,Dollywood,"Pigeon Forge, Tenn.",2012,B & M,2012,Steel,Wing,Operating,3/24/2012,Pigeon Forge,Tennessee,United States,Bolliger & Mabillard,"3,127.00",,61.0,4.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Immelmann', 'Corkscrew']",135.0,2:22,,,,,,,,,,
18,X2,Six Flags Magic Mountain,"Valencia, Calif.",2002,Arrow,2012,Steel,Wing,Operating,1/12/2002,Valencia,California,United States,Arrow Dynamics,"3,610.00",175.0,76.0,2.0,"['Chain Lift Hill', 'Inside Raven Turn', 'Fly To Lie', 'Outside Raven Turn', 'Fly To Lie']",215.0,,4.0,88.5,,,,,,,,
19,Raging Bull,Six Flags Great America,"Gurnee, Ill.",1999,B & M,2012,Steel,Sit Down,Operating,5/1/1999,Gurnee,Illinois,United States,Bolliger & Mabillard,"5,057.00",202.0,73.0,0.0,"['Chain Lift Hill', 'Block Brake']",208.0,2:30,,65.0,,,,,,,,
21,Maverick,Cedar Point,"Sandusky, Ohio",2007,Intamin,2012,Steel,Sit Down,Operating,5/26/2007,Sandusky,Ohio,United States,Intamin Amusement Rides,"4,450.00",105.0,70.0,2.0,"['LSM Lift Hill', 'Twisted Horseshoe Roll', 'Tunnel', 'LSM Launch (rolling)', 'Over-Banked Curve', 'Over-Banked Curve']",100.0,2:30,,95.0,,,,,,,,
24,Alpengeist,Busch Gardens Williamsburg,"Williamsburg, Va.",1997,B & M,2012,Steel,Inverted,Operating,3/22/1997,Williamsburg,Virginia,United States,Bolliger & Mabillard,"3,828.00",195.0,67.0,6.0,"['Chain Lift Hill', 'Immelmann', 'Loop', 'Tunnel', 'Cobra Roll', 'Block Brake', 'Zero-G Roll', 'Corkscrew']",170.0,3:10,3.7,,,,,,,,,
25,Goliath,La Ronde,"Montreal, Quebec, Canada",2006,B & M,2012,Steel,Sit Down,Operating,5/13/2006,Montréal,Québec,Canada,Bolliger & Mabillard,"4,038.80",174.8,68.3,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill']",170.6,,,70.0,,,,,,,,
26 (tie),Griffon,Busch Gardens Williamsburg,"Williamsburg, Va.",2007,B & M,2012,Steel,Sit Down,Operating,5/18/2007,Williamsburg,Virginia,United States,Bolliger & Mabillard,"3,108.00",205.0,71.0,2.0,"['Chain Lift Hill', 'Immelmann', 'Hill', 'Immelmann', 'Splash Effect']",,3:00,4.0,90.0,,,,,,,,
26 (tie),Shock Wave,Six Flags Over Texas,"Arlington, Texas",1978,Schwarzkopf,2012,Steel,Sit Down,Operating,4/22/1978,Arlington,Texas,United States,Schwarzkopf,"3,600.00",116.0,60.0,2.0,"['Chain Lift Hill', 'Loop', 'Loop']",,2:00,,,,,,,,,,
28,Tatsu,Six Flags Magic Mountain,"Valencia, Calif.",2006,B & M,2012,Steel,Flying,Operating,5/13/2006,Valencia,California,United States,Bolliger & Mabillard,"3,602.00",170.0,62.0,4.0,"['Chain Lift Hill', 'Corkscrew', 'Zero-G Roll', 'Horseshoe', 'Pretzel Loop', 'In-Line Twist']",111.0,,,,,,,,,,,
31,Raptor,Cedar Point,"Sandusky, Ohio",1994,B & M,2012,Steel,Inverted,Operating,5/7/1994,Sandusky,Ohio,United States,Bolliger & Mabillard,"3,790.00",137.0,57.0,6.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Cobra Roll', 'Block Brake', 'Corkscrew', 'Corkscrew']",119.0,2:16,,45.0,,,,,,,,
33,Lisebergbanan,Liseberg,"Gothenberg, Sweden",1987,Schwarzkopf,2012,Steel,Sit Down,Operating,4/18/1987,Gothenburg,Västra Götaland,Sweden,Zierer,"4,397.00",147.7,49.7,0.0,,,,3.0,36.0,,,,,,,,
34,Manta,SeaWorld Orlando,"Orlando, Fla.",2009,B & M,2012,Steel,Flying,Operating,5/22/2009,Orlando,Florida,United States,Bolliger & Mabillard,"3,359.00",140.0,56.0,4.0,"['Chain Lift Hill', 'Pretzel Loop', 'In-Line Twist', 'Corkscrew', 'In-Line Twist']",113.0,2:35,,,,,,,,,,
36,Titan,Six Flags Over Texas,"Arlington, Texas",2001,Giovanola,2012,Steel,Sit Down,Operating,4/27/2001,Arlington,Texas,United States,Giovanola,"5,312.00",245.0,85.0,0.0,"['Chain Lift Hill', 'Tunnel']",255.0,3:30,,,,,,,,,,
37,Piraten,Djurs Sommerland,"Jylland, Denmark",2008,Intamin,2012,Steel,Sit Down,Operating,5/1/2008,Nimtofte,Midtjylland,Denmark,Intamin Amusement Rides,"2,477.00",101.7,52.8,0.0,['Cable Lift Hill'],98.4,,,,,,,,,,,
38,Kingda Ka,Six Flags Great Adventure,"Jackson, N.J.",2005,Intamin,2012,Steel,Sit Down,Operating,5/21/2005,Jackson,New Jersey,United States,Intamin Amusement Rides,"3,118.00",456.0,128.0,0.0,"['Hydraulic Launch', 'Vertical Spiral', 'Top Hat - Outside', 'Vertical Spiral', 'Hill']",418.0,0:28,,90.0,,,,,,,,
41,Goliath,Six Flags Magic Mountain,"Valencia, Calif.",2000,Giovanola,2012,Steel,Sit Down,Operating,2/11/2000,Valencia,California,United States,Giovanola,"4,500.00",235.0,85.0,0.0,"['Chain Lift Hill', 'Tunnel']",255.0,3:00,,61.0,,,,,,,,
42,Skyrush,Hersheypark,"Hershey, Pa.",2012,Intamin,2012,Steel,Sit Down,Operating,5/26/2012,Hershey,Pennsylvania,United States,Intamin Amusement Rides,"3,600.00",200.0,75.0,0.0,['Cable Lift Hill'],,,,85.0,,,,,,,,
44,Storm Runner,Hersheypark,"Hershey, Pa.",2004,Intamin,2012,Steel,Sit Down,Operating,5/8/2004,Hershey,Pennsylvania,United States,Intamin Amusement Rides,"2,600.00",150.0,75.0,3.0,"['Hydraulic Launch', 'Top Hat - Outside', 'Cobra Loop', 'Heartline Roll', 'Flying Snake Dive']",180.0,0:50,,90.0,,,,,,,,
45,Afterburn,Carowinds,"Charlotte, N.C.",1999,B & M,2012,Steel,Inverted,Operating,3/20/1999,Charlotte,North Carolina,United States,Bolliger & Mabillard,"2,956.00",113.0,62.0,6.0,"['Chain Lift Hill', 'Loop', 'Immelmann', 'Zero-G Roll', 'Batwing', 'Corkscrew']",,2:47,,,,,,,,,,
49,Black Mamba,Phantasialand,"Brühl, Germany",2006,B & M,2012,Steel,Inverted,Operating,5/24/2006,Brühl,North Rhine-Westphalia,Germany,Bolliger & Mabillard,"2,519.70",85.3,49.7,4.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Jr. Immelmann', 'Corkscrew', 'Corkscrew']",88.6,,4.0,,,,,,,,,
1,Millennium Force,Cedar Point,"Sandusky, Ohio",2000,Intamin,2011,Steel,Sit Down,Operating,5/13/2000,Sandusky,Ohio,United States,Intamin Amusement Rides,"6,595.00",310.0,93.0,0.0,"['Cable Lift Hill', 'Over-Banked Curve', 'Tunnel', 'Hill', 'Over-Banked Curve', 'Over-Banked Curve', 'Hill', 'Tunnel', 'Over-Banked Curve']",300.0,2:20,,80.0,,,,,,,,
3,Nitro,Six Flags Great Adventure,"Jackson, N.J.",2001,B & M,2011,Steel,Sit Down,Operating,4/7/2001,Jackson,New Jersey,United States,Bolliger & Mabillard,"5,394.00",230.0,80.0,0.0,"['Chain Lift Hill', 'Block Brake']",215.0,2:20,,,,,,,,,,
4,Goliath,Six Flags Over Georgia,"Austell, Ga.",2006,B & M,2011,Steel,Sit Down,Operating,4/1/2006,Austell,Georgia,United States,Bolliger & Mabillard,"4,480.00",200.0,70.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Helix', 'Hill', 'Horseshoe', 'Hill', 'Hill', 'Hill']",175.0,,,,,,,,,,,
6,New Texas Giant,Six Flags Over Texas,"Arlington, Texas",2011,Rocky Mountain,2011,Steel,Sit Down,Operating,4/22/2011,Arlington,Texas,United States,Rocky Mountain Construction,"4,200.00",153.0,65.0,0.0,"['Chain Lift Hill', 'Over-Banked Curve']",147.0,,,79.0,,,,,,,,
7 (tie),Expedition GeForce,Holiday Park,"Hassloch, Germany",2001,Intamin,2011,Steel,Sit Down,Operating,6/18/2001,Hassloch,Rhineland-Palatinate,Germany,Intamin Amusement Rides,"4,002.60",173.9,74.6,0.0,"['Cable Lift Hill', 'Over-Banked Curve']",,1:15,4.5,82.0,,,,,,,,
10,Magnum XL-200,Cedar Point,"Sandusky, Ohio",1989,Arrow,2011,Steel,Sit Down,Operating,5/6/1989,Sandusky,Ohio,United States,Arrow Dynamics,"5,106.00",205.0,72.0,0.0,"['Chain Lift Hill', 'Tunnel', 'Tunnel', 'Tunnel']",194.7,2:00,,60.0,,,,,,,,
11,Diamondback,Kings Island,"Kings Mills, Ohio",2009,B & M,2011,Steel,Sit Down,Operating,4/18/2009,Mason,Ohio,United States,Bolliger & Mabillard,"5,282.00",230.0,80.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Splash Effect']",215.0,3:00,,74.0,,,,,,,,
13,Intimidator 305,Kings Dominion,"Doswell, Va.",2010,IntaRide,2011,Steel,Sit Down,Operating,4/2/2010,Doswell,Virginia,United States,Intamin Amusement Rides,"5,100.00",305.0,90.0,0.0,['Cable Lift Hill'],300.0,3:00,,85.0,,,,,,,,
16,X2,Six Flags Magic Mountain,"Valencia, Calif.",2002,Arrow,2011,Steel,Wing,Operating,1/12/2002,Valencia,California,United States,Arrow Dynamics,"3,610.00",175.0,76.0,2.0,"['Chain Lift Hill', 'Inside Raven Turn', 'Fly To Lie', 'Outside Raven Turn', 'Fly To Lie']",215.0,,4.0,88.5,,,,,,,,
18,Raptor,Cedar Point,"Sandusky, Ohio",1994,B & M,2011,Steel,Inverted,Operating,5/7/1994,Sandusky,Ohio,United States,Bolliger & Mabillard,"3,790.00",137.0,57.0,6.0,"['Chain Lift Hill', 'Loop', 'Zero-G Roll', 'Cobra Roll', 'Block Brake', 'Corkscrew', 'Corkscrew']",119.0,2:16,,45.0,,,,,,,,
19,Intimidator,Carowinds,"Charlotte, N.C.",2010,B & M,2011,Steel,Sit Down,Operating,3/27/2010,Charlotte,North Carolina,United States,Bolliger & Mabillard,"5,316.00",232.0,75.0,0.0,"['Chain Lift Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill', 'Hill']",211.0,3:33,,74.0,,,,,,,,
